,file,page,nb_pages,path,commune,section,parcelle,authorized_area,forbidden_area,no_authorization_needed_area
319,data/doc/raw/2023/2023-06-12_RAA-2023-150.pdf,13,3,data/doc/pdfa/2023/2023-06-12_R02-2023-06-08-00003.pdf,RIVIERE PILOTE,AC,332,0.0,0.5538000000000001,0
320,data/doc/raw/2023/2023-06-12_RAA-2023-150.pdf,17,3,data/doc/pdfa/2023/2023-06-12_R02-2023-06-08-00004.pdf,,,,0.0727,0.0,0
321,data/doc/raw/2023/2023-06-12_RAA-2023-150.pdf,21,4,data/doc/pdfa/2023/2023-06-12_R02-2023-06-08-00005.pdf,SCHOELCHER,H,795,0.1103,0.0273,0
322,data/doc/raw/2023/2023-06-12_RAA-2023-150.pdf,26,3,data/doc/pdfa/2023/2023-06-12_R02-2023-06-08-00006.pdf,,,,0.1265,0.0,0
323,data/doc/raw/2023/2023-05-09_RAA-2023-123.pdf,10,3,data/doc/pdfa/2023/2023-05-09_R02-2023-05-04-00006.pdf,,,,0.0631,0.0,0
324,data/doc/raw/2023/2023-03-27_RAA-2023-072.pdf,15,4,data/doc/pdfa/2023/2023-03-27_R02-2023-03-23-00006.pdf,MARIN,M,193,0.0438,0.0273,0
325,data/doc/raw/2023/2023-03-27_RAA-2023-072.pdf,20,5,data/doc/pdfa/2023/2023-03-27_R02-2023-03-23-00005.pdf,,,,0.1288,0.42579999999999996,0
326,data/doc/raw/2023/2023-02-07_RAA-2023-036.pdf,8,4,data/doc/pdfa/2023/2023-02-07_R02-2023-02-03-00009.pdf,MARIN,D,291,0.041800000000000004,0.1739,0
327,data/doc/raw/2023/2023-07-18_RAA-2023-206.pdf,3,4,data/doc/pdfa/2023/2023-07-18_R02-2023-07-17-00001.pdf,SAINT JOSEPH,C,"1168, 1169",0.0467,0.1133,0
328,data/doc/raw/2023/2023-06-27_RAA-2023-167.pdf,21,5,data/doc/pdfa/2023/2023-06-27_R02-2023-06-21-00003.pdf,SAINT JOSEPH,Y,1143,0.06,0.11,0
329,data/doc/raw/2023/2023-06-27_RAA-2023-167.pdf,27,4,data/doc/pdfa/2023/2023-06-27_R02-2023-06-21-00002.pdf,TROIS ILETS,K,167,0.46740000000000004,0.0997,0
330,data/doc/raw/2023/2023-06-27_RAA-2023-167.pdf,32,4,data/doc/pdfa/2023/2023-06-27_R02-2023-06-26-00001.pdf,,,,2.0957,0.0,0
331,data/doc/raw/2023/2023-06-27_RAA-2023-167.pdf,37,3,data/doc/pdfa/2023/2023-06-27_R02-2023-06-21-00004.pdf,,,,0.1718,0.0,0
332,data/doc/raw/2023/2023-01-20_RAA-2023-008.pdf,123,4,data/doc/pdfa/2023/2023-01-20_R02-2023-01-11-00001.pdf,,,,0.12179999999999999,0.0114,0
333,data/doc/raw/2023/2023-01-20_RAA-2023-008.pdf,128,4,data/doc/pdfa/2023/2023-01-20_R02-2023-01-11-00002.pdf,SCHOELCHER,W,650,0.0884,0.10600000000000001,0
334,data/doc/raw/2023/2023-06-02_RAA-2023-139.pdf,11,3,data/doc/pdfa/2023/2023-06-02_R02-2023-05-25-00004.pdf,DIAMANT,B,1122,0.5708,0.0,0
335,data/doc/raw/2023/2023-06-02_RAA-2023-139.pdf,15,5,data/doc/pdfa/2023/2023-06-02_R02-2023-05-25-00005.pdf,MARIN,K,955,0.003,0.06709999999999999,0
336,data/doc/raw/2023/2023-06-02_RAA-2023-139.pdf,21,5,data/doc/pdfa/2023/2023-06-02_R02-2023-05-25-00006.pdf,MARIN,K,956,0.0016,0.0714,0
337,data/doc/raw/2023/2023-08-09_RAA-2023-248.pdf,7,14,data/doc/pdfa/2023/2023-08-09_R02-2023-08-08-00001.pdf,,,,0.0,0.0,0
338,data/doc/raw/2023/2023-08-09_RAA-2023-248.pdf,22,4,data/doc/pdfa/2023/2023-08-09_R02-2023-08-07-00004.pdf,LAMENTIN,Z,1009,0.7382,2.6534,0
339,data/doc/raw/2023/2023-06-20_RAA-2023-157.pdf,10,3,data/doc/pdfa/2023/2023-06-20_R02-2023-06-15-00001.pdf,,,,0.0,0.0,0
340,data/doc/raw/2023/2023-02-28_RAA-2023-052.pdf,32,4,data/doc/pdfa/2023/2023-02-28_R02-2023-02-27-00002.pdf,SCHOELCHER,H,792,0.062099999999999995,0.0028,0
341,data/doc/raw/2023/2023-07-03_RAA-2023-179.pdf,21,3,data/doc/pdfa/2023/2023-07-03_R02-2023-06-29-00006.pdf,,,,0.0,0.0,0
342,data/doc/raw/2023/2023-07-12_RAA-2023-196.pdf,19,4,data/doc/pdfa/2023/2023-07-12_R02-2023-07-10-00003.pdf,,,,0.0,0.281,0
343,data/doc/raw/2023/2023-02-01_RAA-2023-029.pdf,6,3,data/doc/pdfa/2023/2023-02-01_R02-2023-01-31-00001.pdf,,,,0.1114,0.0,0
344,data/doc/raw/2023/2023-01-19_RAA-2023-012.pdf,7,4,data/doc/pdfa/2023/2023-01-19_R02-2023-01-12-00015.pdf,,,,0.0,0.0,0
345,data/doc/raw/2023/2023-04-01_RAA-2023-083.pdf,13,4,data/doc/pdfa/2023/2023-04-01_R02-2023-03-30-00005.pdf,LAMENTIN,O,1220,0.0314,0.041800000000000004,0
346,data/doc/raw/2023/2023-04-01_RAA-2023-083.pdf,18,3,data/doc/pdfa/2023/2023-04-01_R02-2023-03-23-00007.pdf,,,,0.10880000000000001,0.0,0
347,data/doc/raw/2023/2023-04-01_RAA-2023-083.pdf,22,3,data/doc/pdfa/2023/2023-04-01_R02-2023-03-30-00004.pdf,VAUCLIN,W,178,0.0,0.0955,0
348,data/doc/raw/2023/2023-07-27_RAA-2023-225.pdf,18,3,data/doc/pdfa/2023/2023-07-27_R02-2023-07-25-00003.pdf,,,,0.034499999999999996,0.0,0
349,data/doc/raw/2023/2023-07-27_RAA-2023-225.pdf,22,4,data/doc/pdfa/2023/2023-07-27_R02-2023-07-25-00004.pdf,,,,0.0,0.4657,0
350,data/doc/raw/2023/2023-07-27_RAA-2023-225.pdf,27,4,data/doc/pdfa/2023/2023-07-27_R02-2023-07-25-00005.pdf,LAMENTIN,AV,700,0.0,0.0329,0
351,data/doc/raw/2023/2023-07-27_RAA-2023-225.pdf,32,3,data/doc/pdfa/2023/2023-07-27_R02-2023-07-17-00004.pdf,RIVIERE PILOTE,AC,42,0.0,0.059300000000000005,0
352,data/doc/raw/2021/2021-10-01_RAA-2021-256.pdf,16,4,data/doc/pdfa/2021/2021-10-01_R02-2021-09-29-00002.pdf,BELLEFONTAINE,B,391,0.0681,0.0319,0
353,data/doc/raw/2021/2021-05-25_RAA-2021-123.pdf,32,3,data/doc/pdfa/2021/2021-05-25_R02-2021-05-20-00003.pdf,,,,0.5098,0.0,0
354,data/doc/raw/2021/2021-05-25_RAA-2021-123.pdf,36,3,data/doc/pdfa/2021/2021-05-25_R02-2021-05-19-00003.pdf,LE MARIN,M,911,0.0628,0.0,0
355,data/doc/raw/2021/2021-05-25_RAA-2021-123.pdf,40,3,data/doc/pdfa/2021/2021-05-25_R02-2021-05-19-00004.pdf,DUCOS,T,275,0.21359999999999998,0.0,0
356,data/doc/raw/2021/2021-03-12_RAA-2021-054.pdf,21,4,data/doc/pdfa/2021/2021-03-12_R02-2021-03-11-003.pdf,LE ROBERT,AO,91,0.10400000000000001,0.0698,0
357,data/doc/raw/2021/2021-03-12_RAA-2021-054.pdf,26,4,data/doc/pdfa/2021/2021-03-12_R02-2021-03-11-002.pdf,CASE-PILOTE,B,970,0.039,0.321,0
358,data/doc/raw/2021/2021-03-12_RAA-2021-054.pdf,31,3,data/doc/pdfa/2021/2021-03-12_R02-2021-03-09-002.pdf,DIAMANT,E,1644,0.6129,0.0,0
359,data/doc/raw/2021/2021-03-12_RAA-2021-054.pdf,35,4,data/doc/pdfa/2021/2021-03-12_R02-2021-03-10-004.pdf,LE LAMENTIN,AV,338,0.021,0.1272,0
360,data/doc/raw/2021/2021-03-05_RAA-2021-049.pdf,3,4,data/doc/pdfa/2021/2021-03-05_R02-2021-02-25-005.pdf,ANSES D'ARLET,A,340,0.0791,0.030199999999999998,0
361,data/doc/raw/2021/2021-03-05_RAA-2021-049.pdf,8,3,data/doc/pdfa/2021/2021-03-05_R02-2021-02-25-006.pdf,FORT DE FRANCE,H,521,0.0,0.0,0
362,data/doc/raw/2021/2021-10-06_RAA-2021-264.pdf,15,3,data/doc/pdfa/2021/2021-10-06_R02-2021-10-05-00001.pdf,FORT-DE-FRANCE,P,624,0.0,0.2288,0
363,data/doc/raw/2021/2021-10-06_RAA-2021-264.pdf,19,3,data/doc/pdfa/2021/2021-10-06_R02-2021-10-05-00009.pdf,,,,0.23900000000000002,0.0,0
364,data/doc/raw/2021/2021-10-06_RAA-2021-264.pdf,23,4,data/doc/pdfa/2021/2021-10-06_R02-2021-10-05-00002.pdf,FORT-DE-FRANCE,P,625,0.1158,0.0888,0
365,data/doc/raw/2021/2021-03-11_RAA-2021-052.pdf,3,4,data/doc/pdfa/2021/2021-03-11_R02-2021-03-08-004.pdf,CASE PILOTE,B,"1752, 1753, 1754, 1755",0.7831,0.2892,0
366,data/doc/raw/2021/2021-03-11_RAA-2021-052.pdf,8,4,data/doc/pdfa/2021/2021-03-11_R02-2021-03-08-003.pdf,MARIN,B,446,0.2086,0.055400000000000005,0
367,data/doc/raw/2021/2021-03-11_RAA-2021-052.pdf,13,4,data/doc/pdfa/2021/2021-03-11_R02-2021-03-08-002.pdf,,,,0.226,0.0,0
368,data/doc/raw/2021/2021-03-11_RAA-2021-052.pdf,18,3,data/doc/pdfa/2021/2021-03-11_R02-2021-03-08-005.pdf,,,,0.135,0.0,0
369,data/doc/raw/2021/2021-05-12_RAA-2021-111.pdf,9,5,data/doc/pdfa/2021/2021-05-12_R02-2021-04-29-00006.pdf,,,,0.0,0.0,0
370,data/doc/raw/2021/2021-08-17_RAA-2021-217.pdf,9,4,data/doc/pdfa/2021/2021-08-17_R02-2021-08-13-00011.pdf,,,,0.1063,0.0,0
371,data/doc/raw/2021/2021-08-17_RAA-2021-217.pdf,14,3,data/doc/pdfa/2021/2021-08-17_R02-2021-08-13-00010.pdf,SAINT-JOSEPH,S,725,0.0,0.34600000000000003,0
372,data/doc/raw/2021/2021-08-17_RAA-2021-217.pdf,18,3,data/doc/pdfa/2021/2021-08-17_R02-2021-08-13-00009.pdf,,,,0.09,0.0,0
373,data/doc/raw/2021/2021-01-04_RAA-2021-001.pdf,8,4,data/doc/pdfa/2020/2021-01-04_R02-2020-12-30-005.pdf,DIAMANT,B,628,5.2943,0.7368,0
374,data/doc/raw/2021/2021-03-16_RAA-2021-056.pdf,7,3,data/doc/pdfa/2021/2021-03-16_R02-2021-03-11-004.pdf,ROBERT,C,2531,0.0,0.2661,0
375,data/doc/raw/2021/2021-03-16_RAA-2021-056.pdf,11,4,data/doc/pdfa/2021/2021-03-16_R02-2021-03-11-005.pdf,LE MARIN,B,"447, 690",0.18939999999999999,0.1202,0
376,data/doc/raw/2021/2021-01-11_RAA-2021-005.pdf,3,4,data/doc/pdfa/2021/2021-01-11_R02-2021-01-07-006.pdf,MARIN,À,248,0.4238,0.0262,0
377,data/doc/raw/2021/2021-01-11_RAA-2021-005.pdf,8,4,data/doc/pdfa/2021/2021-01-11_R02-2021-01-07-004.pdf,FORT DE FRANCE,AY,1138,0.0,0.1039,0
378,data/doc/raw/2021/2021-01-11_RAA-2021-005.pdf,13,5,data/doc/pdfa/2021/2021-01-11_R02-2021-01-07-007.pdf,RIVIÈRE-PILOTE,L,902,0.2291,0.0062,0
379,data/doc/raw/2021/2021-01-11_RAA-2021-005.pdf,19,3,data/doc/pdfa/2021/2021-01-11_R02-2021-01-07-005.pdf,SAINT ESPRIT,E,3,0.0,0.32630000000000003,0
380,data/doc/raw/2021/2021-01-11_RAA-2021-005.pdf,23,2,data/doc/pdfa/2021/2021-01-11_R02-2021-01-07-008.pdf,CASE-PILOTE,D,30,0.0,0.0,0
381,data/doc/raw/2021/2021-01-11_RAA-2021-005.pdf,26,4,data/doc/pdfa/2021/2021-01-11_R02-2021-01-07-003.pdf,LAMENTIN,AV,338,0.1181,0.1819,0
382,data/doc/raw/2021/2021-09-14_RAA-2021-238.pdf,3,3,data/doc/pdfa/2021/2021-09-14_R02-2021-09-06-00001.pdf,RIVIÈRE-PILOTE,M,614,0.0,0.0467,0
383,data/doc/raw/2021/2021-09-14_RAA-2021-238.pdf,7,3,data/doc/pdfa/2021/2021-09-14_R02-2021-09-03-00006.pdf,SAINTE-LUCE,D,526,0.0,0.07160000000000001,0
384,data/doc/raw/2021/2021-09-14_RAA-2021-238.pdf,11,3,data/doc/pdfa/2021/2021-09-14_R02-2021-09-07-00003.pdf,,,,0.0,0.486,0
385,data/doc/raw/2021/2021-09-14_RAA-2021-238.pdf,15,4,data/doc/pdfa/2021/2021-09-14_R02-2021-09-03-00005.pdf,LE MARIN,E,"66, 344, 345",0.094,0.12639999999999998,0
386,data/doc/raw/2021/2021-09-14_RAA-2021-238.pdf,20,3,data/doc/pdfa/2021/2021-09-14_R02-2021-09-06-00002.pdf,,,,0.039099999999999996,0.0,0
387,data/doc/raw/2021/2021-05-26_RAA-2021-125.pdf,3,3,data/doc/pdfa/2021/2021-05-26_R02-2021-05-25-00002.pdf,SAINTE-LUCE,D,2132,0.0,0.0926,0
388,data/doc/raw/2021/2021-05-26_RAA-2021-125.pdf,7,4,data/doc/pdfa/2021/2021-05-26_R02-2021-05-25-00003.pdf,LE MARIN,C,1287,0.1642,0.3111,0
389,data/doc/raw/2021/2021-02-19_RAA-2021-037.pdf,24,3,data/doc/pdfa/2021/2021-02-19_R02-2021-02-11-004.pdf,,,,0.109,0.0,0
390,data/doc/raw/2021/2021-02-19_RAA-2021-037.pdf,28,2,data/doc/pdfa/2021/2021-02-19_R02-2021-02-11-005.pdf,RIVIÈRE-SALÉE,D,1134,0.0,0.0,0
391,data/doc/raw/2021/2021-10-13_RAA-2021-272.pdf,3,3,data/doc/pdfa/2021/2021-10-13_R02-2021-10-12-00005.pdf,LES TROIS-ILETS,C,1128,0.3576,0.6880000000000001,0
392,data/doc/raw/2021/2021-10-13_RAA-2021-272.pdf,7,2,data/doc/pdfa/2021/2021-10-13_R02-2021-10-12-00001.pdf,,,,0.019,0.0,0
393,data/doc/raw/2021/2021-10-13_RAA-2021-272.pdf,10,3,data/doc/pdfa/2021/2021-10-13_R02-2021-10-12-00002.pdf,DUCOS,S,"333, 334, 337",0.0208,0.1668,0
394,data/doc/raw/2021/2021-10-13_RAA-2021-272.pdf,14,3,data/doc/pdfa/2021/2021-10-13_R02-2021-10-12-00003.pdf,LE ROBERT,P,220,0.2125,0.825,0
395,data/doc/raw/2021/2021-10-13_RAA-2021-272.pdf,18,3,data/doc/pdfa/2021/2021-10-13_R02-2021-10-12-00004.pdf,LE DIAMANT,N,364,0.2216,0.0188,0
396,data/doc/raw/2021/2021-05-03_RAA-2021-104.pdf,3,4,data/doc/pdfa/2021/2021-05-03_R02-2021-04-30-00001.pdf,LES TROIS-ÎLETS,|,"565, 549",0.4415,0.1366,0
397,data/doc/raw/2021/2021-05-03_RAA-2021-104.pdf,8,5,data/doc/pdfa/2021/2021-05-03_R02-2021-04-30-00002.pdf,LES ANSES-D'ARLET,B,116,0.0625,0.0178,0
398,data/doc/raw/2021/2021-05-03_RAA-2021-104.pdf,14,3,data/doc/pdfa/2021/2021-05-03_R02-2021-04-30-00003.pdf,LE MARIN,B,662,0.0,0.3006,0
399,data/doc/raw/2021/2021-05-03_RAA-2021-104.pdf,18,4,data/doc/pdfa/2021/2021-05-03_R02-2021-04-30-00004.pdf,LE DIAMANT,E,249,0.1863,0.5585,0
400,data/doc/raw/2021/2021-02-24_RAA-2021-040.pdf,28,3,data/doc/pdfa/2021/2021-02-24_R02-2021-02-18-006.pdf,BELLEFONTAINE,D,"810, 812",0.0,3.6787,0
401,data/doc/raw/2021/2021-02-09_RAA-2021-030.pdf,3,4,data/doc/pdfa/2021/2021-02-09_R02-2021-02-08-001.pdf,RIVIERE PILOTE,Z,355,0.0505,0.1823,0
402,data/doc/raw/2021/2021-02-03_RAA-2021-026.pdf,27,3,data/doc/pdfa/2021/2021-02-03_R02-2021-02-02-003.pdf,,,,0.0845,0.0,0
403,data/doc/raw/2021/2021-02-03_RAA-2021-026.pdf,31,3,data/doc/pdfa/2021/2021-02-03_R02-2021-02-02-001.pdf,MARIN,K,440,0.0,0.1638,0
404,data/doc/raw/2021/2021-02-03_RAA-2021-026.pdf,35,4,data/doc/pdfa/2021/2021-02-03_R02-2021-02-02-002.pdf,MARIN,K,71,0.6141,0.1258,0
405,data/doc/raw/2021/2021-08-09_RAA-2021-208.pdf,9,2,data/doc/pdfa/2021/2021-08-09_R02-2021-08-02-00004.pdf,LE LAMENTIN,Y,697,0.0,0.0,0
406,data/doc/raw/2021/2021-04-23_RAA-2021-097.pdf,6,2,data/doc/pdfa/2021/2021-04-23_R02-2021-04-21-00003.pdf,LES ANSES-D'ARLET,M,210,0.0,0.0,0
407,data/doc/raw/2021/2021-04-23_RAA-2021-097.pdf,9,3,data/doc/pdfa/2021/2021-04-23_R02-2021-04-21-00002.pdf,,,,0.2877,0.0,0
408,data/doc/raw/2021/2021-02-02_RAA-2021-025.pdf,3,4,data/doc/pdfa/2020/2021-02-02_R02-2020-01-29-003.pdf,TROIS ILETS,I,"955, 956, 957,",0.24459999999999998,0.0504,0
409,data/doc/raw/2021/2021-02-02_RAA-2021-025.pdf,8,4,data/doc/pdfa/2021/2021-02-02_R02-2021-01-29-002.pdf,ANSES D'ARLET,B," 167, 168, 169,",0.3856,0.4067,0
410,data/doc/raw/2021/2021-04-15_RAA-2021-087.pdf,9,3,data/doc/pdfa/2021/2021-04-15_R02-2021-04-09-00007.pdf,LE MARIN,K,903,0.0,0.0826,0
411,data/doc/raw/2021/2021-04-15_RAA-2021-087.pdf,13,3,data/doc/pdfa/2021/2021-04-15_R02-2021-04-14-00008.pdf,LE ROBERT,AL,652,0.0,0.0459,0
412,data/doc/raw/2021/2021-04-15_RAA-2021-087.pdf,17,3,data/doc/pdfa/2021/2021-04-15_R02-2021-04-09-00006.pdf,SAINTE-LUCE,E,348,0.0,0.0454,0
413,data/doc/raw/2021/2021-01-21_RAA-2021-013.pdf,6,3,data/doc/pdfa/2021/2021-01-21_R02-2021-01-18-008.pdf,,,,0.214,0.0,0
414,data/doc/raw/2021/2021-01-21_RAA-2021-013.pdf,10,3,data/doc/pdfa/2021/2021-01-21_R02-2021-01-18-006.pdf,,,,0.09,0.0,0
415,data/doc/raw/2021/2021-01-21_RAA-2021-013.pdf,14,3,data/doc/pdfa/2021/2021-01-21_R02-2021-01-18-007.pdf,,,,0.16,0.0,0
416,data/doc/raw/2021/2021-09-27_RAA-2021-252.pdf,3,6,data/doc/pdfa/2021/2021-09-27_R02-2021-09-24-00001.pdf,,,,0.0,0.0,0
417,data/doc/raw/2021/2021-12-24_RAA-2021-342.pdf,38,3,data/doc/pdfa/2021/2021-12-24_R02-2021-12-21-00003.pdf,VAUCLIN,E,486,0.0,0.0949,0
418,data/doc/raw/2021/2021-02-25_RAA-2021-041.pdf,3,2,data/doc/pdfa/2021/2021-02-25_R02-2021-02-11-007.pdf,LES ANSES-D'ARLET,À,488,0.0,0.0,0
419,data/doc/raw/2021/2021-02-25_RAA-2021-041.pdf,6,3,data/doc/pdfa/2021/2021-02-25_R02-2021-02-23-002.pdf,MARIN,C,1545,0.0,0.0179,0
420,data/doc/raw/2021/2021-02-25_RAA-2021-041.pdf,10,4,data/doc/pdfa/2021/2021-02-25_R02-2021-02-23-003.pdf,ANSES D'ARLET,C,505,0.056900000000000006,0.0,0
421,data/doc/raw/2021/2021-10-19_RAA-2021-279.pdf,26,2,data/doc/pdfa/2021/2021-10-19_R02-2021-10-18-00005.pdf,LES TROIS-ÎLETS,|,465,0.0,0.0347,0
422,data/doc/raw/2021/2021-10-19_RAA-2021-279.pdf,29,3,data/doc/pdfa/2021/2021-10-19_R02-2021-10-18-00003.pdf,LE LAMENTIN,K,783,0.0306,0.0687,0
423,data/doc/raw/2021/2021-10-19_RAA-2021-279.pdf,33,3,data/doc/pdfa/2021/2021-10-19_R02-2021-10-18-00004.pdf,FORT-DE-FRANCE,E,327,0.1664,0.07790000000000001,0
424,data/doc/raw/2021/2021-05-21_RAA-2021-120.pdf,32,3,data/doc/pdfa/2021/2021-05-21_R02-2021-05-17-00004.pdf,SAINT-ESPRIT,H,"430, 646",0.0,0.2468,0
425,data/doc/raw/2021/2021-12-22_RAA-2021-327.pdf,5,4,data/doc/pdfa/2021/2021-12-22_R02-2021-12-08-00002.pdf,SCHOELCHER,E,327,0.1664,0.07790000000000001,0
426,data/doc/raw/2021/2021-12-22_RAA-2021-327.pdf,10,4,data/doc/pdfa/2021/2021-12-22_R02-2021-12-08-00003.pdf,RIVIERE PILOTE,AL,304,1.49,0.7646000000000001,0
427,data/doc/raw/2021/2021-12-24_RAA-2021-338.pdf,23,4,data/doc/pdfa/2021/2021-12-24_R02-2021-12-13-00006.pdf,ANSES D'ARLET,C,76,0.0819,0.1383,0
428,data/doc/raw/2021/2021-04-24_RAA-2021-098.pdf,14,4,data/doc/pdfa/2021/2021-04-24_R02-2021-04-23-00002.pdf,,,,0.0229,0.0,0
429,data/doc/raw/2021/2021-01-07_RAA-2021-002.pdf,3,12,data/doc/pdfa/2021/2021-01-07_R02-2021-01-04-001.pdf,,,,0.0,0.0,0
